char01,char02,char03,char04,char05,char06,char07,char08,Valid
u,t,u,w,r,p, , ,invalid
t,f,m,d, , , , ,invalid
k,a,r,a,t, , , ,valid
p,l,s,u, , , , ,invalid
n,k,j,e,p,r, , ,invalid
h,u,m,p,e,d, , ,valid
b,u,f,f,i,n,g, ,valid
k,m,d,n, , , , ,invalid
g,u,p,p,n, , , ,invalid
a,c,t,s, , , , ,valid
i,n,v,e,s,t,s, ,valid
w,g,v,r,b, , , ,invalid
m,y,n,a,h,s, , ,valid
u,l,w, , , , , ,invalid
o,i,b,i,g,t, , ,invalid
j,q,t,s,u,w,n, ,invalid
s,e,p,t,u,m,s, ,valid
c,r,u,x, , , , ,valid
o,p,h,b, , , , ,invalid
b,l,a,n,c,h,e,d,valid
c,k,m,h, , , , ,invalid
m,r,q,d,m, , , ,invalid
g,e,y,f,w,u,s, ,invalid
e,c,o,t, , , , ,invalid
k,b,h,y,v,m,c, ,invalid
q,f,p, , , , , ,invalid
b,o,o,m, , , , ,valid
s,c,o,r,n,f,u,l,valid
l,m,q, , , , , ,invalid
t,e,a,s,e,l, , ,valid
r,v,t,v,r,r, , ,invalid
k,d,d,h,k, , , ,invalid
l,a,m,s, , , , ,valid
c,a,t,a,r,a,c,t,valid
w,i,n,e, , , , ,valid
j,c,w,d,i,g,f, ,invalid
u,x,g,i, , , , ,invalid
b,l,n,s,u,g, , ,invalid
i,m,y,e, , , , ,invalid
p,m,v,u, , , , ,invalid
x,s,b,b,a,p,m, ,invalid
m,e,h, , , , , ,invalid
k,o,w,t,o,w, , ,valid
t,o,x,i,n, , , ,valid
h,o,v, , , , , ,invalid
m,m,v,e,y,e, , ,invalid
a,u,i,q,f,v, , ,invalid
d,e,e,d,e,d, , ,valid
m,h,x,s,f, , , ,invalid
n,s,u,p,s,x,y, ,invalid
k,d,c,b,d,g, , ,invalid
i,f,f,f, , , , ,invalid
v,x,j,e,h,c,y, ,invalid
x,t,v,q,q, , , ,invalid
t,n,f,x,m,p,w, ,invalid
s,n,a,r,i,n,g, ,valid
g,f,e, , , , , ,invalid
c,x,h, , , , , ,invalid
e,v,t, , , , , ,invalid
k,i,x,k,i,h,i, ,invalid
c,o,s,t,u,m,e,s,valid
a,o,d,f,n,t, , ,invalid
w,v,t, , , , , ,invalid
i,y,g,j,j,b,v, ,invalid
n,u,n, , , , , ,valid
c,l,o,c,k,s, , ,valid
s,p,e,l,l,i,n,g,valid
t,e,m,p,l,e, , ,valid
c,b,l,b,f, , , ,invalid
g,q,h,s,m,r,y, ,invalid
t,o,u,c,h,e,s, ,valid
j,p,p,g,c,p, , ,invalid
y,j,w,g,r,b, , ,invalid
a,r,d,f,a, , , ,invalid
c,l,a,m,b,e,r,s,valid
j,l,r,r,s,t, , ,invalid
o,v,e,r,k,i,l,l,valid
c,o,a,l,e,s,c,e,valid
e,a,j,k,p, , , ,invalid
t,m,g,q,l, , , ,invalid
d,e,b,i,t, , , ,valid
p,i,n,u,p,s, , ,valid
f,a,r,e, , , , ,valid
d,e,b,a,r,k,e,d,valid
w,c,q, , , , , ,invalid
i,f,u,w,l,m, , ,invalid
k,u,f,r,n, , , ,invalid
d,m,c,u,o,h, , ,invalid
a,u,y, , , , , ,invalid
q,u,g,r,h, , , ,invalid
t,c,k,t, , , , ,invalid
t,a,g,r,a,a,r, ,invalid
b,c,u,x,e, , , ,invalid
l,t,e,k, , , , ,invalid
x,g,y, , , , , ,invalid
r,n,m, , , , , ,invalid
s,u,d,c, , , , ,invalid
m,v,f,j,i,s,q, ,invalid
s,i,f,x,n,f,e, ,invalid
d,e,f,u,s,e,s, ,valid
p,a,y,l,o,a,d, ,valid
n,o,s,t,r,u,m,s,valid
p,d,n,m,k,c,s, ,invalid
v,h,a,w,f, , , ,invalid
c,h,i,n,k, , , ,valid
l,t,p,t, , , , ,invalid
g,u,n,s,h,o,t,s,valid
p,l,a,s,t,i,c, ,valid
w,y,u,e,l,s, , ,invalid
v,f,g,r,h,h,w, ,invalid
f,g,y,w, , , , ,invalid
p,u,n,i,t,i,v,e,valid
p,r,o,u,d, , , ,valid
t,w,i,t,t,e,d, ,valid
x,u,v,c,b,w, , ,invalid
m,k,t,b,i,m, , ,invalid
r,a,q, , , , , ,invalid
p,o,s,t,e,d, , ,valid
g,q,j,u, , , , ,invalid
o,o,o,m,a,y, , ,invalid
h,m,e,l, , , , ,invalid
a,n,e, , , , , ,valid
f,g,j, , , , , ,invalid
e,x,u,d,m, , , ,invalid
w,d,f,l,y, , , ,invalid
b,a,t,h,e, , , ,valid
p,b,k,b,i,d, , ,invalid
f,g,q,r,v, , , ,invalid
w,j,f,j,b,v, , ,invalid
f,l,o,a,t,e,r,s,valid
q,b,q, , , , , ,invalid
f,e,e,d,i,n,g, ,valid
r,e,d,r,e,w, , ,valid
k,u,k, , , , , ,invalid
f,v,t,l, , , , ,invalid
q,j,b,p, , , , ,invalid
s,a,t,a,n,i,s,m,valid
a,l,l,a,y,i,n,g,valid
x,r,l,f,w,g, , ,invalid
i,n,n,e,r, , , ,valid
i,l,t,c, , , , ,invalid
w,e,e,k,l,i,e,s,valid
w,t,b,g, , , , ,invalid
g,r,o,w,i,n,g, ,valid
v,a,c,c,i,n,e,s,valid
s,u,r,e,f,i,r,e,valid
g,a,y,s, , , , ,valid
w,r,a,n,g,l,e,r,valid
f,a,s,t,e,n,s, ,valid
b,c,o, , , , , ,invalid
d,i,a,l,y,s,e,s,valid
k,t,d,m,h, , , ,invalid
q,a,h,r, , , , ,invalid
o,b,r, , , , , ,invalid
m,a,x,i,m,a,l, ,valid
v,o,q,b,g,w, , ,invalid
j,y,m,a,b,l, , ,invalid
o,w,p,r,c,w, , ,invalid
o,w,o,s,e,w, , ,invalid
t,h,g,y,a, , , ,invalid
q,l,e,t,f,v, , ,invalid
l,r,t,h,j, , , ,invalid
s,c,a,n,t,i,e,s,valid
s,h,i,p,p,e,d, ,valid
r,o,t,t,e,n,e,r,valid
u,l,e, , , , , ,invalid
g,q,e, , , , , ,invalid
o,k,c,k,r,v, , ,invalid
g,a,r,b,e,d, , ,valid
x,c,s, , , , , ,invalid
m,d,v,q, , , , ,invalid
p,i,g,e,v,l, , ,invalid
a,n,l, , , , , ,invalid
g,g,h,p, , , , ,invalid
u,w,y,r,e,t,c, ,invalid
t,f,l, , , , , ,invalid
a,w,o,l, , , , ,valid
l,r,y,l,t,b, , ,invalid
d,e,l,a,y,s, , ,valid
b,a,l,u,s,t,e,r,valid
b,i,l,l,e,t,s, ,valid
j,b,i,t,l, , , ,invalid
w,h,a,t,s, , , ,valid
k,o,k,o, , , , ,valid
r,o,s,e,b,u,d,s,valid
l,o,g,o,f,f,s, ,valid
w,g,k,d,t, , , ,invalid
l,k,y, , , , , ,invalid
k,p,n,h,k, , , ,invalid
c,o,m,m,i,t, , ,valid
u,t,b,q, , , , ,invalid
w,r,g,k, , , , ,invalid
u,d,d,e,r,s, , ,valid
r,t,g, , , , , ,invalid
p,a,n,o,r,a,m,a,valid
d,w,f, , , , , ,invalid
h,c,h,e,g,c, , ,invalid
m,o,c,s,e,s, , ,invalid
i,d,e,h,m, , , ,invalid
k,y,i,h,m, , , ,invalid
e,w,a,c,u, , , ,invalid
p,t,q, , , , , ,invalid
s,h,u, , , , , ,invalid
n,c,f,p,o, , , ,invalid
v,d,e,k, , , , ,invalid
m,i,s,m,a,t,c,h,valid
n,n,u,g,c,q,q, ,invalid
o,a,s,d, , , , ,invalid
b,o,l,s,t,e,r,s,valid
e,o,x,k,d,t,n, ,invalid
c,u,r,a,t,o,r, ,valid
l,e,y,i,f, , , ,invalid
l,o,m,n,t, , , ,invalid
p,u,l,p,i,t,s, ,valid
d,p,i, , , , , ,invalid
g,e,n,t,i,l,e, ,valid
b,q,e,s,j, , , ,invalid
w,l,x,u,e,w,r, ,invalid
n,u,c, , , , , ,invalid
d,e,r,a,i,l,e,d,valid
w,i,n, , , , , ,valid
p,r,u,d,e,n,c,e,valid
l,p,d,l,k, , , ,invalid
g,h,k,a,o,b,i, ,invalid
p,h,w,m,n,i,j, ,invalid
e,n,z,y,m,e, , ,valid
s,i,z,a,b,l,e, ,valid
m,j,e, , , , , ,invalid
k,w,m,x,b,k, , ,invalid
c,o,l,i,s,e,u,m,valid
v,k,u,b,x,v, , ,invalid
s,s,w, , , , , ,invalid
r,v,j,g,w,q, , ,invalid
l,a,q,r,n,e, , ,invalid
o,v,e,r,l,a,y, ,valid
m,u,j,s,d,v, , ,invalid
d,u,e,p, , , , ,invalid
f,l,a,m,i,n,g,o,valid
h,d,d,r, , , , ,invalid
p,r,o,d,d,e,d, ,valid
k,w,k,g,v,y,p, ,invalid
b,m,x, , , , , ,invalid
t,r,a, , , , , ,invalid
y,v,a,c, , , , ,invalid
m,a,n,a,t,e,e,s,valid
s,t,o,o,l, , , ,valid
e,n,k,b,l,e, , ,invalid
f,p,y,n,y,b, , ,invalid
s,t,m,p,i, , , ,invalid
m,a,m,m,o,t,h,s,valid
n,a,t,u,r,e, , ,valid
e,p,a,a,v, , , ,invalid
c,l,o,m,p,e,d, ,valid
r,i,f,e,n,d, , ,invalid
o,h,a,l,p,b,i, ,invalid
f,e,k,e,k,u, , ,invalid
m,o,t,h,e,r,e,d,valid
c,y,y,t,x,c, , ,invalid
u,v,x,v,n, , , ,invalid
b,e,r,a,t,i,n,g,valid
p,a,c,k,a,g,e, ,valid
r,x,c,e,x,o,m, ,invalid
g,j,v,f,g,c,g, ,invalid
u,n,u,s,e,d, , ,valid
g,u,g,k,f, , , ,invalid
e,n,s,h, , , , ,invalid
d,j,w,a,k, , , ,invalid
d,r,a,b,n,e,s,s,valid
r,r,j,f, , , , ,invalid
t,a,n,k, , , , ,valid
i,t,f,u,i, , , ,invalid
g,a,d,a,b,o,u,t,valid
o,d,y,l, , , , ,invalid
a,k,e,h,j,w,e, ,invalid
p,a,t,t,e,r,s, ,valid
j,l,x,r,q,x, , ,invalid
p,a,c,k,s, , , ,valid
b,o,g, , , , , ,valid
i,h,k,o,a, , , ,invalid
c,l,o,a,k,e,d, ,valid
f,d,e,h, , , , ,invalid
u,m,k,g, , , , ,invalid
h,i,l,a,r,i,t,y,valid
h,e,c,t,i,c, , ,valid
s,a,h,p,x,s,n, ,invalid
i,l,f,u, , , , ,invalid
o,s,s,i,o,e,b, ,invalid
w,a,s,t,a,g,e, ,valid
j,o,i,n,s, , , ,valid
g,p,m,h,r,k, , ,invalid
q,o,d,q,u, , , ,invalid
t,o,i, , , , , ,invalid
m,e,p,t, , , , ,invalid
b,u,l,l,p,e,n,s,valid
a,l,l,u,r,i,n,g,valid
e,b,o,n,i,e,s, ,valid
r,v,c,u,e,d, , ,invalid
r,v,m,l,y, , , ,invalid
i,l,c,v, , , , ,invalid
g,i,r,a,f,f,e,s,valid
r,e,d,i,r,e,c,t,valid
o,b,a,w,x, , , ,invalid
u,p,d,a,t,e,r, ,valid
f,a,z,e,s, , , ,valid
s,h,e,a,t,h,e, ,valid
u,n,r,i,p,e, , ,valid
r,r,r,h,c, , , ,invalid
d,i,n,e, , , , ,valid
c,j,v, , , , , ,invalid
h,a,r,e,m, , , ,valid
u,o,c,s,t,y, , ,invalid
x,x,o,x, , , , ,invalid
p,l,e,d,g,e, , ,valid
k,i,e, , , , , ,invalid
b,e,f,i,t, , , ,valid
e,y,e,s,o,r,e, ,valid
c,t,y, , , , , ,invalid
i,u,a,u,h,r, , ,invalid
p,r,o,t,e,i,n,s,valid
b,k,v, , , , , ,invalid
s,e,i,q,v,t,e, ,invalid
o,r,d,e,r,e,d, ,valid
w,q,v,e,v,d, , ,invalid
d,e,v,i,l,t,r,y,valid
q,g,n, , , , , ,invalid
a,p,u,a,b,j,o, ,invalid
s,i,s,a,l, , , ,valid
r,u,m,m,e,r, , ,valid
o,t,f,r,n,d, , ,invalid
u,r,j,x, , , , ,invalid
s,q,x,b,v,i,m, ,invalid
x,y,s,s,i, , , ,invalid
b,f,a,u,t, , , ,invalid
w,t,h,q,u,y, , ,invalid
f,d,a,x,h,t, , ,invalid
s,g,x,e, , , , ,invalid
u,y,b,v,t,k,w, ,invalid
p,p,u, , , , , ,invalid
w,a,i,t,e,d, , ,valid
j,e,j,f,p,y, , ,invalid
d,u,u,i,g, , , ,invalid
i,m,p,e,l,s, , ,valid
x,n,x,k,c, , , ,invalid
d,w,e,l,l, , , ,valid
e,e,n,v,d,r, , ,invalid
j,s,e,s,x,m,g, ,invalid
x,q,t,q, , , , ,invalid
o,u,t,c,r,y, , ,valid
n,o,b,l,e,s,t, ,valid
r,m,k,w, , , , ,invalid
r,d,k,q,e,a, , ,invalid
v,y,h,y,f,g,a, ,invalid
f,c,p,x, , , , ,invalid
v,i,t,l, , , , ,invalid
n,h,f,n, , , , ,invalid
m,h,r,m,o,x,o, ,invalid
c,h,u,m,p,s, , ,valid
b,i,f, , , , , ,invalid
j,o,w, , , , , ,invalid
k,b,t,c,u,m, , ,invalid
u,r,g,e, , , , ,valid
q,l,r,o,x,g, , ,invalid
r,p,u,t,u,e,q, ,invalid
c,u,b,i,t, , , ,valid
r,s,x,j,l, , , ,invalid
s,t,r,a,n,d,e,d,valid
n,e,c,k,t,i,e, ,valid
n,f,p,a, , , , ,invalid
p,v,a,g,g,l,u, ,invalid
s,i,o,r,u, , , ,invalid
t,t,k, , , , , ,invalid
m,j,p,k,w, , , ,invalid
h,e,a,d,w,o,r,d,valid
d,e,s,p,a,i,r,s,valid
t,h,r,o,a,t,y, ,valid
m,k,c,i,v,u,w, ,invalid
o,c,v, , , , , ,invalid
v,i,e,w,s, , , ,valid
o,l,s,p,e, , , ,invalid
u, , , , , , , ,valid
a,a,a,a,p,a,s, ,invalid
b,h,b,s,o,i, , ,invalid
a,i,r,v,r,w, , ,invalid
m,r,f,w,f,k,g, ,invalid
l,o,s, , , , , ,invalid
b,i,f,g,y, , , ,invalid
s,d,a,l, , , , ,invalid
i,k,i,m, , , , ,invalid
t,u,n, , , , , ,invalid
c,r,q, , , , , ,invalid
t,s,u,b,c,r, , ,invalid
i,v,e, , , , , ,invalid
h,e,a,r,e,r,s, ,valid
d,i,s,c,o,l,o,r,valid
q,k,s,l,q,k, , ,invalid
g,o,o,n, , , , ,valid
r,e,a,s,o,n,e,d,valid
s,q,u,a,d,r,o,n,valid
r,p,h,h,w,v,c, ,invalid
i,k,v,f,c,j, , ,invalid
j,f,v, , , , , ,invalid
a,t,o,l,l,s, , ,valid
s,f,p,t,o, , , ,invalid
s,n,c,l,a,c, , ,invalid
n,r,b, , , , , ,invalid
o,x,g,y, , , , ,invalid
b,a,r,n,a,c,l,e,valid
j,r,d,p,g,n,t, ,invalid
g,v,v,p,f,m,o, ,invalid
m,v,u, , , , , ,invalid
j,j,v,m,i,s, , ,invalid
e,s,n,b,u,o,h, ,invalid
j,o,y,e,j,o, , ,invalid
l,m,p,v,i, , , ,invalid
v,o,y,a,g,e,d, ,valid
c,h,k,y, , , , ,invalid
i,m,x,s,a, , , ,invalid
b,e,s,i,d,e, , ,valid
t,o,u,s,l,e,d, ,valid
s,d,c,x,i,t,c, ,invalid
v,h,c,u,s,l,x, ,invalid
l,l,b,y,a,u,y, ,invalid
q,k,u,e,u, , , ,invalid
y,t,u,q, , , , ,invalid
l,e,s, , , , , ,invalid
m,e,t,e,d, , , ,valid
x,d,a,d,q,s, , ,invalid
s,t,u,b,b,l,e, ,valid
i,n,q,u,e,s,t,s,valid
j,v,d, , , , , ,invalid
l,l,d,h,u,m,t, ,invalid
d,f,f,g,a, , , ,invalid
y,o,u,h,t,n,d, ,invalid
e,p,p,a,w,c,i, ,invalid
p,u,n,t, , , , ,valid
y,n,n,m,u,r, , ,invalid
t,w,y,p,x,p,d, ,invalid
g,t,x, , , , , ,invalid
v,l,h,o, , , , ,invalid
w,v,p,v, , , , ,invalid
l,i,n,g,e,r,e,r,valid
k,a,e,n,r,v,v, ,invalid
m,o,u,n,d, , , ,valid
d,t,v,f, , , , ,invalid
m,f,r,n,c,w, , ,invalid
f,o,q,u, , , , ,invalid
a,c,a,v,l,k,j, ,invalid
t,k,t,e,e,n, , ,invalid
l,a,m,a,s, , , ,valid
o,r,l,s,p,f,i, ,invalid
y,y,w,b,b,w, , ,invalid
s,h,e,l,l,a,c, ,valid
m,i,n,e,r,a,l,s,valid
o,s,t,u,j, , , ,invalid
a,d,x,b,e,n, , ,invalid
m,w,e,f,q,g,o, ,invalid
p,l,u,r,a,l,s, ,valid
w,v,b,s,p, , , ,invalid
g,l,a,s,s,i,e,r,valid
d,u,s,t,i,e,r, ,valid
b,i,f,j, , , , ,invalid
q,t,o,y,o, , , ,invalid
c,u,m,w,y,w,p, ,invalid
q,s,x,t,x,c,s, ,invalid
p,o,l,s, , , , ,valid
q,a,g, , , , , ,invalid
y,h,b,a,w,j, , ,invalid
l,i,l,a,c,s, , ,valid
p,i,m,e,n,t,o,s,valid
o,g,l,j,v,y, , ,invalid
i,t,e,m,s, , , ,valid
a,f,h, , , , , ,invalid
k,n,i,f,e,s, , ,valid
l,e,f, , , , , ,invalid
c,o,f,f,i,n, , ,valid
u,x,n,l, , , , ,invalid
p,a,y,r,o,l,l, ,valid
v,u,e, , , , , ,invalid
g,k,q,a, , , , ,invalid
e,g,r, , , , , ,invalid
i,q,x,h, , , , ,invalid
j,j,f, , , , , ,invalid
c,o,l,l,i,d,e,s,valid
u,s,h,e,u,r, , ,invalid
g,u,t,t,e,r,e,d,valid
t,y,p,e,d, , , ,valid
h,a,i,l,s, , , ,valid
a,f,v,o,q,o,n, ,invalid
k,w,m,o,o,v,k, ,invalid
g,a,f,f,s, , , ,valid
s,r,p, , , , , ,invalid
y,a,w, , , , , ,valid
y,k,g,u,e,i, , ,invalid
c,q,h,n, , , , ,invalid
r,f,e,c,a,h, , ,invalid
g,s,a, , , , , ,invalid
o,l,l,e,y,k, , ,invalid
i,i,r, , , , , ,invalid
h,u,g, , , , , ,invalid
p,l,o,w,i,n,g, ,valid
s,h,r,u,n,k,e,n,valid
x,a,o, , , , , ,invalid
y,o,i,y, , , , ,invalid
c,i,v,i,c,s, , ,valid
w,w,p,m,q,j, , ,invalid
n,x,a,g, , , , ,invalid
s,p,a,y,e,d, , ,valid
o,y,n,s,e, , , ,invalid
i,t,n,o,t,e, , ,invalid
t,o,u, , , , , ,invalid
p,a,m,t,d, , , ,invalid
w,a,r,t,i,e,s,t,valid
k,r,k,e,e,q, , ,invalid
e,l,o,o,q,c, , ,invalid
n,o,g,p,n,f, , ,invalid
r,g,w,p,e,r,y, ,invalid
s,w,e,a,t,i,e,r,valid
s,c,o,w,l,s, , ,valid
r,a,g,e,d, , , ,valid
r,q,u, , , , , ,invalid
c,l,m, , , , , ,invalid
s,c,u,r,f,y, , ,valid
k,w,k,h,l, , , ,invalid
e,d,s,o,i,t, , ,invalid
h,a,l,b,e,r,d, ,valid
k,u,s,q, , , , ,invalid
w,h,e,w, , , , ,valid
d,d,o,j,s,k, , ,invalid
h,t,o,e, , , , ,invalid
t,l,c,l,k,h,f, ,invalid
c,o,r,n,b,a,l,l,valid
w,i,p, , , , , ,invalid
s,t,u,m,b,l,e,s,valid
s,u,r,p,l,i,c,e,valid
w,b,k,n, , , , ,invalid
o,y,s,s,y,v, , ,invalid
e,r,g,s, , , , ,valid
d,g,k,m,e,o,i, ,invalid
b,q,l, , , , , ,invalid
r,w,u,i,d,g,t, ,invalid
c,q,k,r,j,d, , ,invalid
b,r,v, , , , , ,invalid
r,e,l,y,i,n,g, ,valid
k,u,k,d,i, , , ,invalid
w,l,v,l,s,v, , ,invalid
d,e,s,p,i,s,e,d,valid
g,e,e,u, , , , ,invalid
f,k,y,p,q,v,k, ,invalid
w,h,p,h,l, , , ,invalid
n,n,x,a,n,e,l, ,invalid
u,h,e,j,d,c, , ,invalid
a,w,k,i,t, , , ,invalid
p,q,j,v,h,x,e, ,invalid
b,a,n,s, , , , ,valid
k,d,v,d,n,t,p, ,invalid
m,e,a,p,k,j,k, ,invalid
e,m,o,x,d,k,u, ,invalid
r,a,s,p,i,n,g, ,valid
f,a,n,c,i,l,y, ,valid
c,u,r,v,e,d, , ,valid
o,u,k,j,m,v,i, ,invalid
m,a,d,s, , , , ,valid
b,n,i, , , , , ,invalid
b,i,g, , , , , ,valid
q,o,l,e,u, , , ,invalid
i,d,w, , , , , ,invalid
d,e,h,f,o, , , ,invalid
e,s,o,t,e,r,i,c,valid
j,x,t, , , , , ,invalid
m,p,o,c,e, , , ,invalid
g,a,j,y, , , , ,invalid
g,k,b, , , , , ,invalid
q,f,v, , , , , ,invalid
g,u,a,m,p,h, , ,invalid
m,o,t,i,l,e,s, ,valid
u,u,r,n,m,a,a, ,invalid
v,a,l,l,e,y, , ,valid
b,f,c, , , , , ,invalid
e,n,t,e,n,t,e,s,valid
f,k,g,t, , , , ,invalid
p,i,o,t,i,y,m, ,invalid
w,h,e,l,k,e,d, ,valid
g,e,a,r,s, , , ,valid
g,m,t,q,a,h, , ,invalid
o,m,m,l,e,o, , ,invalid
n,a,i,l,e,d, , ,valid
d,c,o,s,k,a,h, ,invalid
s,e,n,i,o,r, , ,valid
g,a,p, , , , , ,valid
v,k,h,e, , , , ,invalid
s,n,o,o,z,e,s, ,valid
w,h,s, , , , , ,invalid
w,t,q,l,g,m, , ,invalid
p,r,e,f,a,c,e, ,valid
l,e,a,r,n,i,n,g,valid
s,e,a,r,e,d, , ,valid
t,e,r,a,b,i,t,s,valid
l,u,y,r,g, , , ,invalid
a,f,f,q,f,h,m, ,invalid
u,x,f,k,c,h, , ,invalid
j,e,w,e,l,e,r, ,valid
j,m,k, , , , , ,invalid
s,a,r,c,a,s,m, ,valid
b,o,d,e,g,a,s, ,valid
d,q,j,q,r,s, , ,invalid
s,t,r,e,t,c,h, ,valid
c,t,e,v,d, , , ,invalid
h,g,d, , , , , ,invalid
d,l,q, , , , , ,invalid
x,c,a, , , , , ,invalid
w,a,p,l,x,w,y, ,invalid
g,a,f, , , , , ,invalid
u,l,o,w,k,q, , ,invalid
f,r,i,d,g,e, , ,valid
f,l,a,n,n,e,l,s,valid
s,t,a,s,h,i,n,g,valid
n,n,m,n,x,f, , ,invalid
s,u,p,p,o,r,t, ,valid
s,w,a,n,k,e,s,t,valid
f,i,u,f,n, , , ,invalid
o,g,s,f,n,s,g, ,invalid
r,e,f,i,l,l, , ,valid
s,k,i,n,n,i,e,r,valid
k,i,n,g,l,y, , ,valid
d,i,s,p,o,r,t, ,valid
d,a,e,u,f, , , ,invalid
w,i,f,r,c, , , ,invalid
v,e,i,n, , , , ,valid
f,e,s,t,e,r,e,d,valid
x,c,o,k,h, , , ,invalid
g,h,u,v,d,r, , ,invalid
q,g,p,i, , , , ,invalid
e,j,v,l,k,r, , ,invalid
r,i,d, , , , , ,valid
r,a,t,i,f,y, , ,valid
h,e,o, , , , , ,invalid
p,r,i,m,a,r,y, ,valid
b,i,d,d,e,r, , ,valid
f,o,r,g,i,v,e, ,valid
f,y,n,u, , , , ,invalid
a,m,o,e,b,a,e, ,valid
n,g,t,e,e,e, , ,invalid
v,p,f,y,b,d,n, ,invalid
s,c,f,i,q,t, , ,invalid
t,u,s, , , , , ,invalid
r,e,n,n,e,t, , ,valid
w,l,e,s, , , , ,invalid
i,v,f,l,u,f,a, ,invalid
y,e,q,l,x,h,p, ,invalid
w,n,y, , , , , ,invalid
r,o,u,g,e,d, , ,valid
e,f,o,y,m, , , ,invalid
x,r,o, , , , , ,invalid
s,t,a,n,d,b,y, ,valid
k,u,t,s,u, , , ,valid
c,d,v,h, , , , ,invalid
o,i,l,v,j,r, , ,invalid
i,c,y, , , , , ,valid
h,i,t,c,h,i,n,g,valid
l,k,y, , , , , ,invalid
k,f,a,i,n,i,d, ,invalid
u,n,c,l,e,a,n, ,valid
v,i,r,i,l, , , ,invalid
m,v,w,r,x,t, , ,invalid
t,l,g,f,p,c,t, ,invalid
b,r,e,a,c,h, , ,valid
t,y,m, , , , , ,invalid
l,c,h,b, , , , ,invalid
d,b,j,c, , , , ,invalid
f,c,x, , , , , ,invalid
l,c,o, , , , , ,invalid
l,f,t,l,r, , , ,invalid
t,a,l,l,y,h,o,s,valid
w,b,b,w,t, , , ,invalid
t,u,x,e,d,o,s, ,valid
r,h,f,l,e, , , ,invalid
m,v,k,w,g,w, , ,invalid
e,q,y,y,u,h,n, ,invalid
v,t,q,s,a,x,q, ,invalid
q,q,x,v,d,r,n, ,invalid
c,i,c,a,d,a,s, ,valid
n,l,h, , , , , ,invalid
b,o,a,r,d, , , ,valid
c,c,m,b, , , , ,invalid
j,y,t,x,s, , , ,invalid
t,r,r,s,x,c, , ,invalid
g,l,x,n, , , , ,invalid
p,a,l,l,i,d, , ,valid
m,b,c,o, , , , ,invalid
p,p,e, , , , , ,invalid
x,g,j,j,y, , , ,invalid
k,e,b,o,b,s, , ,valid
u,j,e,x,h, , , ,invalid
r,v,n,a,h,t, , ,invalid
x,l,y,t,x,n,x, ,invalid
a,n,t,e,n,n,a,e,valid
f,s,d, , , , , ,invalid
s,i,l,l,y, , , ,valid
j,y,w,m, , , , ,invalid
l,m,h,f,u,b, , ,invalid
j,k,i,s,b,v, , ,invalid
t,y,y,y,w, , , ,invalid
b,n,i,y, , , , ,invalid
t,t,d, , , , , ,invalid
e,i,k,j,f,q,a, ,invalid
l,k,h,q,l, , , ,invalid
b,p,l,v,x,i, , ,invalid
s,o,c,d, , , , ,invalid
a,p,p,c, , , , ,invalid
b,r,p,a,t, , , ,invalid
b,a,c,k,u,p,s, ,valid
i,h,t,s,c, , , ,invalid
r,w,c,a,b, , , ,invalid
y,e,t,b, , , , ,invalid
j,j,r,s,a,r, , ,invalid
n,m,j, , , , , ,invalid
v,w,r,k,i,h, , ,invalid
s,n,n,t,t,y, , ,invalid
s,w,i,t,c,h, , ,valid
t,l,e,q,l, , , ,invalid
j,o,r,a,u, , , ,invalid
b,o,m,b,a,r,d,s,valid
y,v,n,i,l, , , ,invalid
m,u,f,f,l,e,s, ,valid
w,v,p,o, , , , ,invalid
n,d,c,t,n,k, , ,invalid
d,j,g,f, , , , ,invalid
g,h,n, , , , , ,invalid
r,e,a,l,i,s,t,s,valid
r,w,l, , , , , ,invalid
i,n,c,l,i,n,e, ,valid
t,a,b,l,e,s, , ,valid
u,h,k, , , , , ,invalid
d,e,t,a,c,h,e,d,valid
w,a,b,p, , , , ,invalid
u,m,l,s,l, , , ,invalid
l,w,a,f,k, , , ,invalid
w,h,i,z,z,i,n,g,valid
o,s,m,o,s,i,s, ,valid
p,n,u, , , , , ,invalid
p,r,i,g, , , , ,valid
f,e,a,s,i,b,l,e,valid
u,n,i,o,n,i,z,e,valid
a,i,y,f,g,a,d, ,invalid
r,e,v,i,s,i,o,n,valid
a,c,u,r, , , , ,invalid
i,l,w, , , , , ,invalid
w,g,h,b,c,q, , ,invalid
e,q,b,x,q, , , ,invalid
g,j,d,j,i,j,w, ,invalid
p,b,x,j,n,n, , ,invalid
q,j,v,t,p,j,h, ,invalid
f,i,h,o,w, , , ,invalid
f,e,e,l,e,r,s, ,valid
w,k,n, , , , , ,invalid
b,u,d,g,e,t,s, ,valid
h,d,h,q,g, , , ,invalid
g,f,u,c,v,s,v, ,invalid
t,j,x,o,n,d, , ,invalid
c,m,u,l,s,b,k, ,invalid
d,e,l,u,d,e,s, ,valid
u,n,f,a,i,r, , ,valid
h,h,x,p,s,x,o, ,invalid
k,n,e,e,i,n,g, ,valid
q,o,s, , , , , ,invalid
b,u,p, , , , , ,invalid
p,a,n,d,e,r, , ,valid
a,b,l,e,r, , , ,valid
n,d,t, , , , , ,invalid
k,e,e,p,s, , , ,valid
c,q,q,a,m, , , ,invalid
t,w,u, , , , , ,invalid
c,s,l,t,c,l, , ,invalid
